iter	Passed	Remaining
6587	317739	164561
6588	317781	164509
6589	317822	164457
6590	317869	164408
6591	317909	164355
6592	317940	164299
6593	317975	164243
6594	318019	164193
6595	318062	164142
6596	318103	164090
6597	318144	164038
6598	318183	163985
6599	318222	163932
6600	318268	163883
6601	318320	163837
6602	318368	163788
6603	318411	163738
6604	318452	163686
6605	318495	163634
6606	318542	163586
6607	318585	163535
6608	318627	163484
6609	318665	163430
6610	318714	163382
6611	318753	163329
6612	318791	163276
6613	318838	163227
6614	318883	163177
6615	318928	163127
6616	318969	163075
6617	319006	163021
6618	319050	162971
6619	319092	162920
6620	319143	162873
6621	319189	162824
6622	319245	162779
6623	319284	162727
6624	319329	162677
6625	319372	162626
6626	319411	162573
6627	319453	162522
6628	319517	162482
6629	319561	162431
6630	319607	162382
6631	319662	162337
6632	319716	162292
6633	319763	162243
6634	319808	162193
6635	319850	162142
6636	319904	162097
6637	319952	162048
6638	320000	162000
6639	320052	161954
6640	320094	161902
6641	320133	161849
6642	320175	161798
6643	320219	161748
6644	320262	161697
6645	320309	161648
6646	320357	161600
6647	320414	161556
6648	320471	161513
6649	320520	161465
6650	320578	161421
6651	320626	161373
6652	320677	161326
6653	320721	161276
6654	320761	161224
6655	320804	161173
6656	320848	161123
6657	320905	161079
6658	320955	161031
6659	321003	160983
6660	321045	160932
6661	321095	160884
6662	321143	160836
6663	321193	160789
6664	321249	160745
6665	321290	160693
6666	321345	160648
6667	321394	160601
6668	321446	160554
6669	321488	160503
6670	321547	160460
6671	321590	160409
6672	321634	160359
6673	321685	160312
6674	321731	160263
6675	321769	160209
6676	321815	160160
6677	321860	160110
6678	321900	160058
6679	321948	160010
6680	321993	159960
6681	322036	159909
6682	322084	159861
6683	322123	159808
6684	322181	159765
6685	322233	159719
6686	322295	159677
6687	322354	159634
6688	322404	159587
6689	322458	159542
6690	322505	159493
6691	322567	159452
6692	322619	159405
6693	322664	159356
6694	322710	159306
6695	322754	159256
6696	322802	159208
6697	322852	159160
6698	322900	159112
6699	322943	159061
6700	322984	159010
6701	323021	158956
6702	323070	158908
6703	323114	158858
6704	323164	158811
6705	323211	158762
6706	323267	158717
6707	323310	158666
6708	323357	158618
6709	323409	158571
6710	323458	158524
6711	323504	158474
6712	323549	158424
6713	323598	158377
6714	323651	158331
6715	323696	158281
6716	323745	158233
6717	323790	158184
6718	323843	158138
6719	323885	158086
6720	323932	158038
6721	323977	157988
6722	324023	157939
6723	324067	157888
6724	324110	157838
6725	324151	157786
6726	324196	157736
6727	324246	157689
6728	324283	157635
6729	324333	157588
6730	324379	157539
6731	324435	157495
6732	324482	157446
6733	324527	157396
6734	324571	157345
6735	324611	157293
6736	324651	157241
6737	324691	157189
6738	324738	157140
6739	324778	157088
6740	324823	157039
6741	324874	156992
6742	324923	156944
6743	324971	156896
6744	325019	156847
6745	325061	156796
6746	325105	156746
6747	325157	156700
6748	325210	156654
6749	325257	156605
6750	325315	156561
6751	325362	156513
6752	325403	156461
6753	325452	156413
6754	325491	156361
6755	325537	156312
6756	325580	156261
6757	325617	156207
6758	325665	156159
6759	325717	156113
6760	325762	156063
6761	325805	156012
6762	325848	155961
6763	325898	155914
6764	325934	155860
6765	325972	155807
6766	326015	155756
6767	326054	155704
6768	326100	155655
6769	326143	155604
6770	326188	155554
6771	326229	155503
6772	326280	155456
6773	326320	155404
6774	326371	155357
6775	326415	155307
6776	326455	155255
6777	326500	155205
6778	326553	155159
6779	326603	155112
6780	326644	155060
6781	326684	155009
6782	326743	154965
6783	326793	154918
6784	326841	154870
6785	326880	154817
6786	326931	154771
6787	326969	154717
6788	327005	154664
6789	327049	154613
6790	327093	154563
6791	327140	154514
6792	327199	154472
6793	327248	154424
6794	327296	154376
6795	327358	154334
6796	327400	154283
6797	327443	154232
6798	327495	154186
6799	327542	154137
6800	327586	154087
6801	327629	154036
6802	327680	153990
6803	327721	153938
6804	327760	153886
6805	327800	153834
6806	327835	153779
6807	327874	153727
6808	327912	153674
6809	327957	153624
6810	327997	153572
6811	328035	153519
6812	328075	153467
6813	328113	153415
6814	328161	153366
6815	328205	153316
6816	328247	153265
6817	328302	153220
6818	328342	153168
6819	328402	153125
6820	328462	153083
6821	328508	153034
6822	328550	152983
6823	328598	152934
6824	328636	152881
6825	328676	152830
6826	328720	152779
6827	328757	152726
6828	328804	152677
6829	328851	152629
6830	328892	152577
6831	328945	152532
6832	328989	152482
6833	329030	152430
6834	329071	152379
6835	329115	152329
6836	329167	152282
6837	329206	152230
6838	329249	152179
6839	329296	152131
6840	329343	152082
6841	329385	152031
6842	329430	151981
6843	329481	151934
6844	329535	151889
6845	329584	151841
6846	329635	151795
6847	329685	151747
6848	329734	151699
6849	329774	151648
6850	329827	151602
6851	329891	151561
6852	329932	151510
6853	329978	151460
6854	330015	151407
6855	330060	151358
6856	330108	151309
6857	330157	151261
6858	330203	151212
6859	330245	151161
6860	330293	151113
6861	330332	151061
6862	330381	151013
6863	330442	150971
6864	330480	150918
6865	330516	150864
6866	330566	150817
6867	330609	150766
6868	330626	150704
6869	330664	150652
6870	330705	150600
6871	330747	150549
6872	330807	150507
6873	330854	150458
6874	330899	150409
6875	330944	150359
6876	330986	150308
6877	331032	150259
6878	331075	150208
6879	331117	150157
6880	331167	150110
6881	331206	150058
6882	331251	150008
6883	331303	149962
6884	331339	149908
6885	331392	149862
6886	331436	149812
6887	331477	149761
6888	331527	149714
6889	331568	149662
6890	331615	149614
6891	331656	149563
6892	331698	149512
6893	331742	149461
6894	331796	149416
6895	331837	149365
6896	331887	149318
6897	331925	149265
6898	331973	149217
6899	332011	149164
6900	332050	149112
6901	332089	149060
6902	332142	149014
6903	332191	148966
6904	332239	148918
6905	332333	148890
6906	332382	148843
6907	332424	148792
6908	332471	148743
6909	332518	148695
6910	332576	148651
6911	332626	148604
6912	332666	148552
6913	332711	148502
6914	332758	148453
6915	332803	148404
6916	332841	148351
6917	332890	148304
6918	332934	148254
6919	332979	148204
6920	333026	148156
6921	333068	148105
6922	333114	148056
6923	333159	148006
6924	333215	147962
6925	333261	147913
6926	333322	147870
6927	333369	147822
6928	333409	147770
6929	333458	147722
6930	333499	147671
6931	333533	147616
6932	333575	147566
6933	333619	147516
6934	333660	147464
6935	333710	147417
6936	333752	147366
6937	333797	147317
6938	333853	147272
6939	333900	147223
6940	333938	147171
6941	333977	147119
6942	334019	147068
6943	334057	147015
6944	334107	146968
6945	334149	146918
6946	334188	146865
6947	334230	146815
6948	334283	146769
6949	334325	146718
6950	334363	146665
6951	334402	146613
6952	334442	146562
6953	334478	146508
6954	334529	146461
6955	334561	146406
6956	334599	146354
6957	334643	146304
6958	334677	146250
6959	334720	146199
6960	334762	146149
6961	334803	146097
6962	334843	146046
6963	334887	145996
6964	334930	145946
6965	334986	145901
6966	335026	145849
6967	335067	145798
6968	335107	145747
6969	335140	145692
6970	335182	145641
6971	335222	145589
6972	335271	145542
6973	335315	145492
6974	335359	145442
6975	335406	145394
6976	335450	145344
6977	335501	145297
6978	335552	145250
6979	335595	145200
6980	335636	145149
6981	335678	145098
6982	335726	145050
6983	335776	145003
6984	335826	144955
6985	335866	144904
6986	335905	144852
6987	335945	144800
6988	335996	144754
6989	336039	144703
6990	336088	144656
6991	336132	144606
6992	336176	144556
6993	336214	144503
6994	336268	144458
6995	336310	144407
6996	336359	144360
6997	336407	144311
6998	336449	144261
6999	336499	144214
7000	336547	144166
7001	336588	144114
7002	336627	144062
7003	336675	144015
7004	336727	143968
7005	336775	143920
7006	336825	143872
7007	336884	143829
7008	336933	143781
7009	336977	143732
7010	337023	143683
7011	337071	143635
7012	337123	143588
7013	337173	143541
7014	337217	143491
7015	337272	143446
7016	337327	143401
7017	337375	143353
7018	337426	143306
7019	337474	143258
7020	337519	143209
7021	337566	143160
7022	337607	143109
7023	337649	143058
7024	337684	143005
7025	337724	142953
7026	337762	142901
7027	337803	142850
7028	337847	142800
7029	337890	142750
7030	337929	142698
7031	337969	142647
7032	338012	142596
7033	338052	142545
7034	338108	142500
7035	338152	142451
7036	338192	142399
7037	338233	142348
7038	338278	142298
7039	338320	142248
7040	338372	142202
7041	338419	142153
7042	338458	142101
7043	338509	142054
7044	338548	142003
7045	338600	141956
7046	338640	141905
7047	338683	141854
7048	338727	141805
7049	338769	141754
7050	338812	141704
7051	338852	141652
7052	338894	141602
7053	338945	141555
7054	338988	141505
7055	339028	141453
7056	339072	141404
7057	339111	141352
7058	339152	141301
7059	339192	141250
7060	339241	141202
7061	339280	141150
7062	339327	141102
7063	339377	141055
7064	339420	141004
7065	339461	140953
7066	339496	140900
7067	339540	140850
7068	339577	140797
7069	339617	140746
7070	339662	140697
7071	339723	140654
7072	339768	140605
7073	339806	140553
7074	339847	140502
7075	339893	140453
7076	339939	140404
7077	339985	140355
7078	340027	140305
7079	340066	140253
7080	340116	140206
7081	340154	140154
7082	340215	140111
7083	340263	140063
7084	340308	140013
7085	340347	139962
7086	340393	139913
7087	340444	139866
7088	340488	139816
7089	340529	139765
7090	340570	139715
7091	340619	139667
7092	340658	139615
7093	340697	139563
7094	340734	139511
7095	340772	139459
7096	340816	139409
7097	340857	139358
7098	340902	139309
7099	340938	139256
7100	340980	139206
7101	341022	139155
7102	341072	139108
7103	341111	139056
7104	341149	139004
7105	341189	138953
7106	341233	138903
7107	341277	138854
7108	341331	138808
7109	341388	138764
7110	341434	138715
7111	341483	138667
7112	341533	138620
7113	341575	138569
7114	341632	138525
7115	341672	138474
7116	341708	138421
7117	341751	138371
7118	341805	138325
7119	341846	138275
7120	341888	138224
7121	341926	138172
7122	341967	138121
7123	342021	138076
7124	342069	138027
7125	342133	137986
7126	342188	137941
7127	342239	137894
7128	342290	137847
7129	342335	137798
7130	342404	137759
7131	342456	137712
7132	342512	137667
7133	342563	137620
7134	342614	137574
7135	342652	137522
7136	342699	137473
7137	342747	137425
7138	342799	137379
7139	342845	137330
7140	342900	137285
7141	342937	137232
7142	342980	137182
7143	343026	137133
7144	343072	137084
7145	343119	137036
7146	343161	136985
7147	343204	136936
7148	343252	136888
7149	343304	136841
7150	343358	136796
7151	343399	136745
7152	343445	136696
7153	343484	136644
7154	343540	136599
7155	343573	136545
7156	343609	136493
7157	343650	136442
7158	343696	136393
7159	343734	136341
7160	343777	136291
7161	343815	136239
7162	343857	136189
7163	343893	136136
7164	343946	136090
7165	343985	136039
7166	344028	135988
7167	344076	135940
7168	344117	135890
7169	344162	135840
7170	344215	135794
7171	344265	135747
7172	344310	135698
7173	344352	135648
7174	344401	135600
7175	344439	135548
7176	344481	135498
7177	344520	135446
7178	344564	135397
7179	344606	135346
7180	344652	135298
7181	344692	135246
7182	344732	135195
7183	344777	135146
7184	344816	135094
7185	344857	135044
7186	344914	134999
7187	344961	134951
7188	345001	134900
7189	345047	134851
7190	345089	134801
7191	345127	134749
7192	345172	134700
7193	345219	134651
7194	345262	134602
7195	345306	134552
7196	345348	134502
7197	345400	134455
7198	345439	134404
7199	345483	134354
7200	345524	134303
7201	345563	134252
7202	345616	134206
7203	345658	134156
7204	345704	134107
7205	345754	134060
7206	345793	134008
7207	345838	133959
7208	345881	133909
7209	345926	133860
7210	345971	133811
7211	346012	133760
7212	346057	133711
7213	346104	133663
7214	346155	133616
7215	346193	133564
7216	346234	133513
7217	346278	133464
7218	346323	133415
7219	346360	133363
7220	346406	133314
7221	346453	133266
7222	346494	133215
7223	346534	133164
7224	346580	133115
7225	346619	133064
7226	346657	133012
7227	346701	132962
7228	346745	132913
7229	346785	132862
7230	346829	132812
7231	346869	132762
7232	346915	132713
7233	346963	132665
7234	347002	132614
7235	347052	132566
7236	347110	132522
7237	347149	132471
7238	347199	132424
7239	347252	132377
7240	347299	132329
7241	347343	132280
7242	347398	132234
7243	347443	132185
7244	347489	132136
7245	347528	132085
7246	347566	132034
7247	347610	131984
7248	347649	131933
7249	347702	131887
7250	347751	131839
7251	347794	131789
7252	347835	131739
7253	347880	131690
7254	347922	131640
7255	347967	131590
7256	348016	131543
7257	348056	131492
7258	348093	131440
7259	348133	131389
7260	348179	131340
7261	348221	131290
7262	348273	131243
7263	348314	131193
7264	348372	131149
7265	348415	131099
7266	348465	131052
7267	348517	131005
7268	348560	130955
7269	348600	130904
7270	348647	130856
7271	348692	130807
7272	348733	130756
7273	348789	130712
7274	348833	130662
7275	348878	130613
7276	348918	130562
7277	348951	130509
7278	349000	130461
7279	349055	130416
7280	349096	130365
7281	349143	130317
7282	349188	130268
7283	349234	130219
7284	349292	130175
7285	349339	130127
7286	349396	130082
7287	349444	130034
7288	349486	129984
7289	349526	129933
7290	349564	129881
7291	349617	129835
7292	349659	129785
7293	349705	129737
7294	349747	129687
7295	349790	129637
7296	349838	129589
7297	349877	129537
7298	349920	129488
7299	349961	129437
7300	350005	129388
7301	350060	129343
7302	350109	129295
7303	350161	129248
7304	350203	129199
7305	350253	129151
7306	350301	129103
7307	350346	129054
7308	350387	129004
7309	350433	128955
7310	350479	128907
7311	350519	128856
7312	350560	128805
7313	350621	128762
7314	350669	128714
7315	350717	128666
7316	350760	128616
7317	350807	128568
7318	350863	128523
7319	350910	128475
7320	350950	128424
7321	351006	128379
7322	351055	128331
7323	351096	128281
7324	351139	128231
7325	351199	128188
7326	351248	128140
7327	351289	128090
7328	351341	128043
7329	351391	127996
7330	351434	127946
7331	351473	127895
7332	351522	127848
7333	351567	127798
7334	351617	127752
7335	351662	127702
7336	351701	127651
7337	351740	127600
7338	351784	127551
7339	351841	127506
7340	351888	127458
7341	351930	127408
7342	351974	127358
7343	352022	127311
7344	352077	127265
7345	352133	127220
7346	352197	127178
7347	352251	127132
7348	352305	127087
7349	352360	127041
7350	352404	126992
7351	352469	126950
7352	352517	126902
7353	352562	126853
7354	352608	126804
7355	352651	126755
7356	352702	126708
7357	352747	126659
7358	352800	126613
7359	352847	126564
7360	352894	126516
7361	352946	126470
7362	352996	126422
7363	353038	126372
7364	353086	126324
7365	353134	126277
7366	353186	126230
7367	353234	126182
7368	353275	126132
7369	353334	126088
7370	353391	126043
7371	353439	125995
7372	353489	125948
7373	353535	125899
7374	353581	125850
7375	353635	125805
7376	353687	125758
7377	353740	125712
7378	353811	125672
7379	353859	125625
7380	353898	125573
7381	353949	125527
7382	353998	125479
7383	354048	125432
7384	354097	125384
7385	354141	125335
7386	354188	125286
7387	354230	125236
7388	354274	125187
7389	354316	125137
7390	354370	125091
7391	354412	125041
7392	354458	124993
7393	354505	124944
7394	354557	124898
7395	354603	124849
7396	354646	124799
7397	354690	124750
7398	354736	124701
7399	354783	124653
7400	354828	124604
7401	354871	124555
